StartTime,EndTime,HolepunchTime
0 days 03:54:50.171519182,03:54:50.178267822,6.74864
0 days 03:57:01.983859672,03:57:01.988979151,5.119479
0 days 03:59:13.444577532,03:59:13.456152205,11.574673
0 days 04:01:27.519550469,04:01:27.54045699,20.906521
0 days 04:03:37.902604730,04:03:37.909271817,6.667087
0 days 04:05:50.707106329,04:05:50.715881421,8.775092
0 days 04:08:02.067161845,04:08:02.073941607,6.779762
0 days 04:10:14.979010629,04:10:14.987069924,8.059295
0 days 04:12:27.508197956,04:12:27.514007906,5.80995
0 days 04:14:38.906540998,04:14:38.911778154,5.237156
0 days 04:16:51.157678272,04:16:51.165319409,7.641137
0 days 04:19:02.991688603,04:19:02.997176744,5.488141
0 days 04:21:15.236081517,04:21:15.242027011,5.945494
0 days 04:23:28.446072884,04:23:28.451421741,5.348857
0 days 04:25:41.013645307,04:25:41.017919238,4.273931
0 days 04:27:53.144479459,04:27:53.150711717,6.232258
0 days 04:30:03.994743655,04:30:04.00117322,6.429565
0 days 04:32:16.638831742,04:32:16.645015647,6.183905
0 days 04:34:27.782922608,04:34:27.788805121,5.882513
0 days 04:36:39.824175591,04:36:39.832785264,8.609673
0 days 04:38:50.981085183,04:38:50.991108971,10.023788
0 days 04:41:03.733052540,04:41:03.739473122,6.420582
0 days 04:43:15.766979603,04:43:15.772329448,5.349845
0 days 04:45:26.226317815,04:45:26.233343534,7.025719
0 days 04:47:39.031508719,04:47:39.03775087,6.242151
0 days 04:49:51.116623130,04:49:51.122420752,5.797622
0 days 04:52:03.084293051,04:52:03.092779791,8.48674
0 days 04:54:15.883671530,04:54:15.890337818,6.666288
0 days 04:56:27.020461565,04:56:27.026827355,6.36579
0 days 04:58:39.808301286,04:58:39.839862693,31.561407
0 days 05:00:51.505893879,05:00:51.512029795,6.135916
0 days 05:03:02.433890559,05:03:02.440592004,6.701445
0 days 05:05:14.738614422,05:05:14.744520179,5.905757
0 days 05:07:26.747566550,05:07:26.753482785,5.916235
0 days 05:09:38.005798218,05:09:38.014002589,8.204371
